u,v,key,name,highway,length,maxspeed,lanes,oneway,geometry_wkt
267193390,6998127077,0,Dr S. Radha Krishnan Marg,residential,92.166,,,True,"LINESTRING (77.177241 28.5899279, 77.1770496 28.5897811, 77.1768945 28.5896781, 77.1766648 28.5895496, 77.1765602 28.5895164, 77.1764528 28.5894892)"
267193394,9865226817,0,,residential,12.69,,,False,"LINESTRING (77.1791325 28.5913411, 77.1790439 28.5914246)"
267193394,267193390,0,Dr S. Radha Krishnan Marg,residential,246.221,,,True,"LINESTRING (77.1791325 28.5913411, 77.1789987 28.591233, 77.1788852 28.5911544, 77.1787259 28.5910734, 77.1784748 28.590983, 77.178271 28.5908926, 77.1781088 28.5907884, 77.1779534 28.5906665, 77.177241 28.5899279)"
267196276,249791204,0,Kartavya Path,secondary,612.211,,4,False,"LINESTRING (77.2184671 28.6134521, 77.2122049 28.6137551)"
267196276,6666318646,0,Kartavya Path,secondary,5.937,,,False,"LINESTRING (77.2184671 28.6134521, 77.2185268 28.6134419)"
267196276,11897359741,0,Janpath,secondary,100.48999999999998,,2,True,"LINESTRING (77.2184671 28.6134521, 77.2184717 28.6135282, 77.2184801 28.6136644, 77.2185188 28.6142916, 77.2185227 28.6143545)"
267196290,267196291,0,Rotary Number 45,secondary,13.620000000000001,,,True,"LINESTRING (77.2120722 28.6172742, 77.212143 28.6173177, 77.2121926 28.6173344)"
267196291,6742341851,0,Rotary Number 45,secondary,31.9,,,True,"LINESTRING (77.2121926 28.6173344, 77.2122556 28.6173496, 77.2123206 28.6173558, 77.2123544 28.6173544, 77.2123859 28.617353, 77.2124498 28.617341, 77.2125108 28.6173204)"
267196291,10264542479,0,Rafi Marg,residential,537.212,,2,True,"LINESTRING (77.2121926 28.6173344, 77.2122157 28.6173992, 77.2122498 28.6174816, 77.2122985 28.617575, 77.2123165 28.6176304, 77.2123359 28.6176901, 77.2123418 28.6177082, 77.2123489 28.6177582, 77.2123652 28.6178724, 77.2123768 28.618024, 77.2123784 28.6180556, 77.2123847 28.6181767, 77.2124033 28.6185311, 77.2124054 28.6185717, 77.2124176 28.6187148, 77.21242 28.6188051, 77.2124322 28.6188872, 77.2124616 28.6192834, 77.2124639 28.6193184, 77.2124701 28.6194136, 77.2124805 28.6195747, 77.2124991 28.6197774, 77.2125129 28.6201076, 77.2125242 28.6203545, 77.2125261 28.6203964, 77.2125288 28.6206092, 77.21253 28.6207077, 77.2125727 28.6210047, 77.2125885 28.6211386, 77.2126046 28.6212336, 77.2125781 28.6213085, 77.2124896 28.6214003, 77.2118122 28.6217706)"
267196295,267196296,0,Rotary Number 45,secondary,26.500999999999998,,,True,"LINESTRING (77.2126653 28.6171987, 77.2126851 28.6171806, 77.2127139 28.6171297, 77.2127332 28.6170754, 77.2127407 28.6169761)"
267196295,267196305,0,Raisina Road,secondary,114.57499999999999,,4,True,"LINESTRING (77.2126653 28.6171987, 77.2127645 28.6172338, 77.2130578 28.617335, 77.2131356 28.6173637, 77.2132387 28.6173986, 77.2135142 28.6175151, 77.2136322 28.617565, 77.2137403 28.6176108)"
267196296,5483954472,0,Rotary Number 45,secondary,43.175999999999995,,,True,"LINESTRING (77.2127407 28.6169761, 77.2127086 28.6168681, 77.2126486 28.6167649, 77.2125826 28.6167092, 77.2125041 28.6166677)"
267196303,2729066812,0,Raisina Road,secondary,299.631,,,False,"LINESTRING (77.2119747 28.6168184, 77.2118903 28.6167817, 77.2117884 28.6167373, 77.2116304 28.6166686, 77.2101131 28.6160086, 77.2092243 28.6156219)"
267196303,267196304,0,Rotary Number 45,secondary,27.137,,,True,"LINESTRING (77.2119747 28.6168184, 77.2119457 28.6168738, 77.211928 28.6169328, 77.2119221 28.6169936, 77.2119284 28.6170544)"
267196304,267196290,0,Rotary Number 45,secondary,28.788,,,True,"LINESTRING (77.2119284 28.6170544, 77.211946 28.6171172, 77.2119771 28.6171759, 77.2120196 28.6172288, 77.2120722 28.6172742)"
267196304,6742341897,0,Red Cross Road,tertiary,291.432,30,2,True,"LINESTRING (77.2119284 28.6170544, 77.2117709 28.6172879, 77.2117073 28.6173291, 77.2116189 28.6173864, 77.2109052 28.6177922, 77.2107634 28.6178575, 77.210253 28.6181529, 77.2100958 28.618232, 77.2097749 28.618413, 77.2096072 28.6184582, 77.2094805 28.6184726)"
267196305,267253204,0,Raisina Road,secondary,202.30700000000002,,4,False,"LINESTRING (77.2137403 28.6176108, 77.2140546 28.6177439, 77.2155939 28.6184247)"
267196308,10264318180,0,Doctor Rajendra Prasad Road,secondary,146.07099999999997,,4,False,"LINESTRING (77.2139674 28.6168995, 77.2140599 28.616898, 77.2142675 28.6168962, 77.2143104 28.6168942, 77.2146329 28.6168795, 77.2149948 28.6168602, 77.2154618 28.6168352)"
267196308,267196296,0,,secondary,120.04400000000001,,,True,"LINESTRING (77.2139674 28.6168995, 77.2129533 28.6169618, 77.2128879 28.6169662, 77.2127407 28.6169761)"
267196314,6666317460,0,Doctor Rajendra Prasad Lane,residential,8.972,,,False,"LINESTRING (77.218738 28.6183027, 77.2188299 28.6183013)"
267196314,6666317458,0,Janpath,secondary,118.01899999999999,,2,True,"LINESTRING (77.218738 28.6183027, 77.2187438 28.6183741, 77.218769 28.6186821, 77.2187977 28.6190342, 77.2188073 28.6192086, 77.2187953 28.6192875, 77.2187442 28.6193461)"
267196319,6702699473,0,Doctor Rajendra Prasad Lane,residential,8.441,,,False,"LINESTRING (77.222762 28.6164349, 77.2227633 28.6165108)"
267196319,6666328389,0,Doctor Rajendra Prasad Road,secondary,387.301,,,True,"LINESTRING (77.222762 28.6164349, 77.2204758 28.6165347, 77.2189385 28.6166322, 77.2188861 28.6166186, 77.2188051 28.6166036)"
267196320,267196337,0,,residential,71.663,,,False,"LINESTRING (77.2218894 28.621292, 77.2215891 28.6218801)"
267196320,6702715319,0,Shrimant Madhavrao Scindia Marg,residential,10.303,,,False,"LINESTRING (77.2218894 28.621292, 77.2219287 28.621206)"
267196320,6702715318,0,Firoz Shah Road,secondary,33.517,,2,True,"LINESTRING (77.2218894 28.621292, 77.2222157 28.6213859)"
267196323,621248448,0,rotary no 15,secondary,10.247,,,True,"LINESTRING (77.2244897 28.6096378, 77.2244427 28.6096581, 77.2243975 28.6096817)"
267196328,6643020577,0,Akbar Road,secondary,240.465,,2,True,"LINESTRING (77.2248036 28.6101203, 77.224995 28.6101606, 77.2250618 28.6101907, 77.2269368 28.6110348, 77.2270084 28.6110738)"
267196328,267075198,0,rotary no 15,secondary,22.082,,,True,"LINESTRING (77.2248036 28.6101203, 77.224855 28.6100718, 77.2248921 28.6100142, 77.2249129 28.6099506)"
267196331,6689054563,0,Man Singh Road,tertiary,630.2020000000001,,,True,"LINESTRING (77.2246852 28.6096334, 77.2246512 28.609591, 77.2246298 28.6095321, 77.2246083 28.6094497, 77.2246046 28.6093999, 77.2245922 28.6092354, 77.2245875 28.6091701, 77.2245835 28.6091142, 77.2245627 28.6088539, 77.2245354 28.6083526, 77.2245312 28.6082935, 77.2245166 28.6080889, 77.2245005 28.6077098, 77.2244899 28.6074568, 77.2244576 28.607001, 77.2244467 28.6068284, 77.2243905 28.6062545, 77.224353 28.6058448, 77.2243342 28.6054468, 77.2243137 28.6051673, 77.2243096 28.605111, 77.2243047 28.6050441, 77.2242953 28.6047379, 77.2242923 28.6046794, 77.2242883 28.6045999, 77.2242752 28.6043659, 77.2242752 28.6043094, 77.2242752 28.6041987, 77.2242779 28.604081, 77.2242944 28.6039907)"
267196331,267196323,0,"['Akbar Road', 'rotary no 15']",secondary,19.318,,,True,"LINESTRING (77.2246852 28.6096334, 77.2246558 28.6096298, 77.2245931 28.6096222, 77.2245211 28.609633, 77.2244897 28.6096378)"
267196336,267196340,0,Pandit Ravi Shankar Shukla Lane,residential,487.164,,,False,"LINESTRING (77.2223059 28.6205552, 77.2222384 28.620526, 77.2209412 28.6199884, 77.2238626 28.6183265)"
267196336,1309626422,0,Pandit Ravi Shankar Shukla Lane,residential,380.05199999999996,,,False,"LINESTRING (77.2223059 28.6205552, 77.2236171 28.6211298, 77.2246242 28.6215711, 77.2256971 28.6220413, 77.2257896 28.6220818)"
267196336,6702715319,0,Shrimant Madhavrao Scindia Marg,residential,81.299,,,False,"LINESTRING (77.2223059 28.6205552, 77.2222085 28.6206893, 77.2219287 28.621206)"
267196336,6702715205,0,Shrimant Madhavrao Scindia Marg,residential,330.378,,,False,"LINESTRING (77.2223059 28.6205552, 77.2225951 28.6203912, 77.2231469 28.6200677, 77.223639 28.6197792, 77.2238807 28.6196373, 77.2242856 28.6193997, 77.2244196 28.619321, 77.2245487 28.6192453, 77.224751 28.6191098, 77.2248641 28.6190341, 77.2250717 28.6188512)"
267196337,267196320,0,,residential,71.663,,,False,"LINESTRING (77.2215891 28.6218801, 77.2218894 28.621292)"
267196337,6436172961,0,Harish Chandra Mathur Lane,residential,62.84,,,False,"LINESTRING (77.2215891 28.6218801, 77.2221516 28.622155)"
267196337,267251574,0,,residential,281.357,,,False,"LINESTRING (77.2215891 28.6218801, 77.2213766 28.622213, 77.2212606 28.6223948, 77.2211558 28.6225489, 77.221086 28.6226532, 77.2210768 28.6226987, 77.2210572 28.6227951, 77.2210612 28.6228482, 77.2210641 28.6228862, 77.2210708 28.6229852, 77.2210828 28.6231628, 77.2210923 28.623304, 77.2211549 28.624232, 77.2211587 28.6242882)"
267196337,5681450592,0,Harish Chandra Mathur Lane,residential,265.767,,,False,"LINESTRING (77.2215891 28.6218801, 77.2202772 28.6212919, 77.2201132 28.6212455, 77.2199173 28.6212385, 77.2198941 28.6212397, 77.2190376 28.6212854)"
267196340,267196336,0,Pandit Ravi Shankar Shukla Lane,residential,487.164,,,False,"LINESTRING (77.2238626 28.6183265, 77.2209412 28.6199884, 77.2222384 28.620526, 77.2223059 28.6205552)"
267196344,3644198790,0,Kartavya Path,tertiary,494.372,,,False,"LINESTRING (77.208773 28.613927, 77.2086652 28.6139321, 77.2075373 28.6139855, 77.206496 28.6140348, 77.2053186 28.6140906, 77.2049305 28.614109, 77.2044069 28.6141337, 77.2040452 28.6141508, 77.2037567 28.6141645, 77.2037158 28.6141664)"
267196344,8750357805,0,Vijay Chowk,secondary,111.92500000000001,,,True,"LINESTRING (77.208773 28.613927, 77.2087887 28.6141735, 77.2087965 28.6142965, 77.208837 28.614932)"
267196344,267196357,0,Kartavya Path,secondary,40.825,,4,False,"LINESTRING (77.208773 28.613927, 77.2089826 28.6139108, 77.2091896 28.6138946)"
267196357,6485009721,0,Vijay Chowk,secondary,111.74199999999999,,,True,"LINESTRING (77.2091896 28.6138946, 77.2091871 28.6138255, 77.2091679 28.6135445, 77.2091292 28.6128911)"
267196357,12105998311,0,Kartavya Path,secondary,285.186,,4,False,"LINESTRING (77.2091896 28.6138946, 77.2095113 28.6138792, 77.2121071 28.6137596)"
267196357,267196344,0,Kartavya Path,secondary,40.825,,4,False,"LINESTRING (77.2091896 28.6138946, 77.2089826 28.6139108, 77.208773 28.613927)"
267197815,1309626391,0,Rotary Number 5,secondary,27.476,,,True,"LINESTRING (77.2275161 28.6197839, 77.227517 28.6197016, 77.2275011 28.6196484, 77.2274931 28.6196219, 77.2274463 28.6195505)"
267197828,6153253306,0,,tertiary,8.071,,,True,"LINESTRING (77.231646 28.6217774, 77.2317284 28.6217835)"
267197828,267197829,0,Copernicus Marg,tertiary,115.887,,2,True,"LINESTRING (77.231646 28.6217774, 77.2316673 28.6220591, 77.2316893 28.6223817, 77.2317192 28.6228176)"
267197829,6153253304,0,Copernicus Lane,residential,8.206,,,False,"LINESTRING (77.2317192 28.6228176, 77.2317968 28.622846)"
267197829,267197830,0,Copernicus Lane,residential,547.737,,,False,"LINESTRING (77.2317192 28.6228176, 77.2311198 28.6225316, 77.2309887 28.6224691, 77.2307969 28.6223812, 77.2303899 28.6221946, 77.2301762 28.6220967, 77.2296914 28.6218745, 77.2294697 28.6217729, 77.2282746 28.6212176, 77.2268798 28.6205858, 77.2267514 28.6205269)"
267197829,6153249679,0,Copernicus Marg,tertiary,270.796,,2,True,"LINESTRING (77.2317192 28.6228176, 77.2317341 28.6230399, 77.2317374 28.6230897, 77.2317556 28.623361, 77.2318446 28.6246903, 77.2318609 28.6249078, 77.2318677 28.6249989, 77.2318777 28.625133, 77.2318577 28.6252474)"
267197830,267197829,0,Copernicus Lane,residential,547.7370000000001,,,False,"LINESTRING (77.2267514 28.6205269, 77.2268798 28.6205858, 77.2282746 28.6212176, 77.2294697 28.6217729, 77.2296914 28.6218745, 77.2301762 28.6220967, 77.2303899 28.6221946, 77.2307969 28.6223812, 77.2309887 28.6224691, 77.2311198 28.6225316, 77.2317192 28.6228176)"
267197830,1309626400,0,Kasturba Gandhi Marg,secondary,64.823,,,True,"LINESTRING (77.2267514 28.6205269, 77.226923 28.6202366, 77.2270143 28.6200821, 77.2270972 28.6200446)"
267197831,267251588,0,Vakeel Lane,residential,85.646,,,False,"LINESTRING (77.2300608 28.6240167, 77.2296809 28.624711)"
267197831,3743678685,0,Vakeel Lane,residential,93.11,,,False,"LINESTRING (77.2300608 28.6240167, 77.2301801 28.6238177, 77.2301996 28.6237889, 77.2302537 28.6237087, 77.230505 28.6232759)"
267197831,1309626423,0,Pandit Ravi Shankar Shukla Lane,residential,461.396,,,False,"LINESTRING (77.2300608 28.6240167, 77.2259855 28.6221699, 77.2258604 28.6221132)"
267197833,6538753126,0,,residential,65.264,,,False,"LINESTRING (77.2293855 28.602232, 77.2297324 28.602659, 77.2297787 28.6027064)"
267197833,267197834,0,Humayun Road,tertiary,64.771,,,True,"LINESTRING (77.2293855 28.602232, 77.2297023 28.6020746, 77.2299629 28.6019451)"
267197834,3746076241,0,Humayun Road,secondary_link,54.297,,2,True,"LINESTRING (77.2299629 28.6019451, 77.2301422 28.60189, 77.2301812 28.6018777, 77.2303678 28.6018191, 77.230487 28.6017817)"
267197834,3746076240,0,Humayun Road,tertiary,45.958,,2,True,"LINESTRING (77.2299629 28.6019451, 77.2301016 28.6018734, 77.2301453 28.6018366, 77.2302206 28.6017446, 77.230253 28.6016982, 77.2302767 28.6016515)"
267197835,1869899424,0,Subramaniyam Bharti Marg,secondary,6.844,,,True,"LINESTRING (77.2303171 28.6015743, 77.2302616 28.6015367)"
267197835,7312809256,0,Humayun Road,tertiary,10.387,,2,True,"LINESTRING (77.2303171 28.6015743, 77.2302215 28.6016153)"
267197844,3007872794,0,Shahjahan Road,secondary,36.544,,2,True,"LINESTRING (77.2250169 28.6044992, 77.2248855 28.604317, 77.2248167 28.6042215)"
267197844,9860259236,0,Humayun Road,tertiary,50.284,,2,True,"LINESTRING (77.2250169 28.6044992, 77.2251371 28.6043732, 77.2251696 28.6043412, 77.225186 28.6043243, 77.225216 28.60429, 77.2252677 28.6042459, 77.2253137 28.6042101, 77.2253631 28.6041654)"
267197860,938641806,0,Prithviraj Road,secondary,23.713,,2,True,"LINESTRING (77.2238708 28.6031436, 77.2237583 28.6029546)"
267197860,267197867,0,Rotary 13,secondary,29.565,,,True,"LINESTRING (77.2238708 28.6031436, 77.2237373 28.6031777, 77.2236113 28.6032696)"
267197863,267197860,0,Rotary 13,secondary,87.716,,,True,"LINESTRING (77.2244183 28.6037685, 77.2242851 28.6035971, 77.2241078 28.6034037, 77.2238708 28.6031436)"
267197867,267197868,0,Rotary 13,secondary,7.736,,,True,"LINESTRING (77.2236113 28.6032696, 77.2235968 28.603338)"
267197868,267197869,0,Rotary 13,secondary,28.275,,,True,"LINESTRING (77.2235968 28.603338, 77.2236301 28.6035906)"
267197869,267197870,0,Rotary 13,secondary,35.226,,,True,"LINESTRING (77.2236301 28.6035906, 77.2236927 28.6037431, 77.2238175 28.6038523)"
267197869,9990228459,0,Motilal Nehru Marg,secondary,262.816,,2,True,"LINESTRING (77.2236301 28.6035906, 77.2235929 28.6036875, 77.2235036 28.6038129, 77.2233553 28.6039153, 77.2225713 28.6043632, 77.2218304 28.6047958, 77.2215028 28.604987)"
267197870,6689054569,0,Rotary 13,secondary,33.006,,,True,"LINESTRING (77.2238175 28.6038523, 77.2239581 28.6039297, 77.2240942 28.6039914, 77.2241124 28.6039961)"
267197874,3007872806,0,Shahjahan Road,secondary,807.5699999999999,,2,True,"LINESTRING (77.2243643 28.6039646, 77.2244961 28.6040327, 77.2247678 28.6043831, 77.2248707 28.6045158, 77.2258379 28.6056938, 77.2260437 28.6059717, 77.2268359 28.6070346, 77.2271879 28.6075068, 77.2275084 28.6079368, 77.2277073 28.608202, 77.2283352 28.6090427, 77.228744 28.6096529, 77.2289206 28.6099164, 77.2289605 28.6099832)"
267197874,267197863,0,Rotary 13,secondary,23.0,,,True,"LINESTRING (77.2243643 28.6039646, 77.2244118 28.6038879, 77.2244183 28.6037685)"
267197876,6666377304,0,Janpath,secondary,113.19800000000001,,2,True,"LINESTRING (77.2181424 28.6062102, 77.2180874 28.6061407, 77.2180431 28.6060559, 77.2180089 28.6059599, 77.2180081 28.6057789, 77.2180061 28.6052204)"
267197876,6666318680,0,Motilal Nehru Place,secondary,30.689,,,True,"LINESTRING (77.2181424 28.6062102, 77.2179856 28.6062004, 77.2178314 28.6062271)"
267197883,7086574350,0,Motilal Nehru Place,secondary,39.301,,,True,"LINESTRING (77.2172353 28.6073393, 77.2172981 28.6074434, 77.2173809 28.6075361, 77.217481 28.6076146)"
267197883,9859986618,0,Motilal Nehru Marg,secondary,461.629,,2,True,"LINESTRING (77.2172353 28.6073393, 77.2171871 28.6073956, 77.2171218 28.6074916, 77.217024 28.6075882, 77.213805 28.6094688, 77.2133736 28.6097034)"
267197887,267197888,0,Motilal Nehru Place,secondary,39.129,,,True,"LINESTRING (77.2179013 28.6077166, 77.218301 28.6076902)"
267197887,6666318662,0,Janpath,secondary,276.011,,2,True,"LINESTRING (77.2179013 28.6077166, 77.2180449 28.6078465, 77.2181077 28.6079599, 77.218118 28.6080176, 77.2181273 28.6081718, 77.2181649 28.6088598, 77.218215 28.6099533, 77.2182176 28.6100106, 77.2182143 28.6100415, 77.2181677 28.6101225)"
267197888,267197891,0,Motilal Nehru Place,secondary,52.366,,,True,"LINESTRING (77.218301 28.6076902, 77.2184153 28.6076696, 77.21848 28.6076433, 77.2186079 28.6075913, 77.2187784 28.6074875)"
267197891,267197893,0,Motilal Nehru Place,secondary,32.439,,,True,"LINESTRING (77.2187784 28.6074875, 77.2188798 28.6073761, 77.2189358 28.6072353)"
267197891,6657547778,0,Akbar Road,secondary,603.088,,2,True,"LINESTRING (77.2187784 28.6074875, 77.2188533 28.607461, 77.2189418 28.607461, 77.2190571 28.6074892, 77.2191859 28.6075411, 77.2200951 28.6079225, 77.2207871 28.6082404, 77.2211539 28.608413, 77.2215274 28.6085748, 77.2224375 28.6089866, 77.2225976 28.6090481, 77.2233609 28.6093551, 77.2235579 28.6094343, 77.2240829 28.6096432, 77.224223 28.6097192, 77.2242552 28.6097663, 77.224289 28.6098175)"
267197893,6681148297,0,Motilal Nehru Place,secondary,50.759,,,True,"LINESTRING (77.2189358 28.6072353, 77.218928 28.6071111, 77.2189175 28.6070236, 77.218881 28.6068779, 77.2188187 28.6068003)"
267197897,267197876,0,Motilal Nehru Place,secondary,54.95099999999999,,,True,"LINESTRING (77.2186026 28.606481, 77.2185054 28.6063937, 77.2183502 28.6062862, 77.2182504 28.6062394, 77.2181424 28.6062102)"
267197917,6776599544,0,Rotary Number 34,secondary,24.192,,,True,"LINESTRING (77.2122189 28.6102821, 77.2121728 28.6102458, 77.2121209 28.610216, 77.2120645 28.6101935, 77.2120049 28.6101787)"
267197918,5483954479,0,Rotary Number 34,secondary,22.489,,,True,"LINESTRING (77.2123089 28.610651, 77.2123278 28.6105856, 77.2123324 28.6105184, 77.2123226 28.6104515)"
267197918,5809063039,0,Maulana Azad Road,secondary,573.3670000000001,,2,True,"LINESTRING (77.2123089 28.610651, 77.2123653 28.6105991, 77.2124269 28.6105646, 77.2125247 28.6105462, 77.2125961 28.6105418, 77.213206 28.6105038, 77.2138293 28.6104778, 77.2146678 28.610452, 77.2153464 28.6104191, 77.2159714 28.6103838, 77.2163378 28.6103787, 77.217291 28.6103225, 77.217755 28.6102872, 77.2179332 28.6102788, 77.2179803 28.6102802, 77.218129 28.6103144)"
267197925,355435736,0,Rotary Number 34,secondary,10.113,,,True,"LINESTRING (77.2115712 28.6103493, 77.2115362 28.6104349)"
267197925,9684753362,0,Kumaraswami Kamaraj Marg,secondary,21.984,,2,True,"LINESTRING (77.2115712 28.6103493, 77.2113592 28.6102826)"
267197930,267197931,0,Prime Chowk,secondary,27.384999999999998,,,True,"LINESTRING (77.2089983 28.6087861, 77.2088828 28.6087163, 77.2087481 28.6086818)"
267197930,6657547731,0,Krishna Menon Marg,secondary,51.165,,,True,"LINESTRING (77.2089983 28.6087861, 77.2090414 28.6086073, 77.2090905 28.6084768, 77.2091333 28.608342)"
267197931,267197934,0,Prime Chowk,secondary,35.229,,,True,"LINESTRING (77.2087481 28.6086818, 77.2086278 28.6086832, 77.2085124 28.608713, 77.2084105 28.6087691)"
267197934,6657447431,0,Kumaraswami Kamaraj Marg,tertiary,35.971000000000004,,,True,"LINESTRING (77.2084105 28.6087691, 77.2082435 28.6087958, 77.208049 28.6088316)"
267197934,267197936,0,Prime Chowk,secondary,39.703,,,True,"LINESTRING (77.2084105 28.6087691, 77.2083531 28.6088197, 77.2083074 28.6088788, 77.2082748 28.6089442, 77.2082564 28.6090138, 77.2082529 28.6090851)"
267197936,267197937,0,Prime Chowk,secondary,13.366,,,True,"LINESTRING (77.2082529 28.6090851, 77.2082807 28.6092028)"
